Date,Money Supply,S&P 500,DOW,NASDAQ
1994-09-01,-0.2345763670044321,-0.703880636709784,-0.722860703831956,-0.6266159154079249
1994-11-01,-0.23433339386872437,-0.7092733213080956,-0.7278158572800516,-0.621673219013648
1994-12-01,-0.2345101016037845,-0.7314117107116909,-0.7489666961378271,-0.6334625205341363
1995-02-01,-0.23373700526289626,-0.7070254233071154,-0.7298736712021527,-0.6268548372880108
1995-03-01,-0.23347194366030605,-0.6897120674914832,-0.7107090588118827,-0.6143263712010069
1995-05-01,-0.22616066112219158,-0.6572310766793366,-0.6688915726074144,-0.5957501950243286
1995-06-01,-0.2207048098022088,-0.6353992188213295,-0.6484995607683517,-0.5855997482750545
1995-08-01,-0.21184733458231786,-0.6057110709800981,-0.6188727672864633,-0.539947003406767
1995-09-01,-0.20895374542070763,-0.6009428024931699,-0.6257490676978866,-0.5293597775954609
1995-11-01,-0.20502199831561885,-0.5778053473113611,-0.6102419234424074,-0.5215089539420136
1995-12-01,-0.20290150549489683,-0.5519658733202931,-0.5685324692148741,-0.515980152310651
1996-02-01,-0.19576693069184248,-0.5162265657087456,-0.5271510156883967,-0.5106977388681269
1996-03-01,-0.1902006370374472,-0.5095169307664252,-0.5100351060896431,-0.5044932362946464
1996-04-01,-0.18781508261413488,-0.4993332716407714,-0.49682136356138856,-0.4967992051250053
1996-05-01,-0.18520864352199745,-0.49792549713510686,-0.5049563015836099,-0.46209206888815296
1996-07-01,-0.17911222666242166,-0.4737435640942568,-0.48485975069351434,-0.4629170960053246
1996-08-01,-0.17758812244752767,-0.5031024743494861,-0.5024611533934341,-0.4997409307735629
1996-10-01,-0.17122664398536155,-0.45875757742105383,-0.462092336951963,-0.45402472228087776
1996-11-01,-0.16630091587055942,-0.44207999073701215,-0.44681166937102235,-0.4538343314076843
1997-04-01,-0.14816628456000952,-0.3786506668406602,-0.3701805532016973,-0.45564491128021023
1997-05-01,-0.145471491600342,-0.33449877125574645,-0.32261654677833185,-0.4356464032861457
1997-07-01,-0.1378067935921072,-0.22948333434125642,-0.22557129173852367,-0.3730227386230072
1997-08-01,-0.13040715718646265,-0.1657815379599371,-0.1641401445649586,-0.31475566511706005
1997-10-01,-0.12267619377758027,-0.15639259024877136,-0.18737873391675708,-0.2789248494129287
1997-12-01,-0.11370827622327663,-0.13441314312807376,-0.18768981394672687,-0.3011707163415512
1998-04-01,-0.09000735125833145,0.016990734352103607,-0.07637652841098423,-0.22018739845556234
1998-05-01,-0.08466194227276139,0.03162477739889024,-0.04006216507978816,-0.2105595933189761
